report_num,filing_date,url,report_type,report_name,cik_num
000110465906044653,2006-06-29,https://www.sec.gov/Archives/edgar/data//0001321741/000110465906044653/0001104659-06-044653-index.html,Form DEF 14A,Form DEF 14A - Other definitive proxy statements:,0001321741
000110465906041500,2006-06-13,https://www.sec.gov/Archives/edgar/data//0001321741/000110465906041500/0001104659-06-041500-index.html,Form 10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]:",0001321741
000115752306006092,2006-06-13,https://www.sec.gov/Archives/edgar/data//0001321741/000115752306006092/0001157523-06-006092-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000132174106000001,2006-04-18,https://www.sec.gov/Archives/edgar/data//0001321741/000132174106000001/0001321741-06-000001-index.html,Form 3,Form 3 - Initial statement of beneficial ownership of securities:,0001321741
000095013306001383,2006-03-21,https://www.sec.gov/Archives/edgar/data//0001321741/000095013306001383/0000950133-06-001383-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000119439606000063,2006-02-14,https://www.sec.gov/Archives/edgar/data//0001321741/000119439606000063/0001194396-06-000063-index.html,Form SC 13G,Form SC 13G - Statement of acquisition of beneficial ownership by individuals:,0001321741
000115752306001300,2006-02-08,https://www.sec.gov/Archives/edgar/data//0001321741/000115752306001300/0001157523-06-001300-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000095013306000545,2006-02-08,https://www.sec.gov/Archives/edgar/data//0001321741/000095013306000545/0000950133-06-000545-index.html,Form 10-Q,Form 10-Q - Quarterly report [Sections 13 or 15(d)]:,0001321741
000095013305005760,2005-12-30,https://www.sec.gov/Archives/edgar/data//0001321741/000095013305005760/0000950133-05-005760-index.html,Form 8-K/A,Form 8-K/A - Current report: ,0001321741
999999999705050636,2005-12-29,https://www.sec.gov/Archives/edgar/data//0001321741/999999999705050636/9999999997-05-050636-index.html,Form 40-17G,Form 40-17G - Fidelity Bond [Rule 17G-1(g)]:,0001321741
999999999705049611,2005-12-20,https://www.sec.gov/Archives/edgar/data//0001321741/999999999705049611/9999999997-05-049611-index.html,Form 40-17G,Form 40-17G - Fidelity Bond [Rule 17G-1(g)]:,0001321741
000132174105000019,2005-12-16,https://www.sec.gov/Archives/edgar/data//0001321741/000132174105000019/0001321741-05-000019-index.html,Form 3,Form 3 - Initial statement of beneficial ownership of securities:,0001321741
000129993305006636,2005-12-16,https://www.sec.gov/Archives/edgar/data//0001321741/000129993305006636/0001299933-05-006636-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000115752305009925,2005-11-09,https://www.sec.gov/Archives/edgar/data//0001321741/000115752305009925/0001157523-05-009925-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000095013305005080,2005-11-09,https://www.sec.gov/Archives/edgar/data//0001321741/000095013305005080/0000950133-05-005080-index.html,Form 10-Q,Form 10-Q - Quarterly report [Sections 13 or 15(d)]:,0001321741
000129993305005188,2005-10-12,https://www.sec.gov/Archives/edgar/data//0001321741/000129993305005188/0001299933-05-005188-index.html,Form 8-K,Form 8-K - Current report:,0001321741
999999999705041307,2005-09-30,https://www.sec.gov/Archives/edgar/data//0001321741/999999999705041307/9999999997-05-041307-index.html,Form 40-17G,Form 40-17G - Fidelity Bond [Rule 17G-1(g)]:,0001321741
000127528705003171,2005-08-10,https://www.sec.gov/Archives/edgar/data//0001321741/000127528705003171/0001275287-05-003171-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000095013305003636,2005-08-10,https://www.sec.gov/Archives/edgar/data//0001321741/000095013305003636/0000950133-05-003636-index.html,Form 10-Q,Form 10-Q - Quarterly report [Sections 13 or 15(d)]:,0001321741
000129993305003491,2005-07-15,https://www.sec.gov/Archives/edgar/data//0001321741/000129993305003491/0001299933-05-003491-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000129993305003487,2005-07-15,https://www.sec.gov/Archives/edgar/data//0001321741/000129993305003487/0001299933-05-003487-index.html,Form 8-K,Form 8-K - Current report:,0001321741
999999999705030625,2005-07-06,https://www.sec.gov/Archives/edgar/data//0001321741/999999999705030625/9999999997-05-030625-index.html,Form 40-17G,Form 40-17G - Fidelity Bond [Rule 17G-1(g)]:,0001321741
000132174105000018,2005-06-28,https://www.sec.gov/Archives/edgar/data//0001321741/000132174105000018/0001321741-05-000018-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000132174105000017,2005-06-28,https://www.sec.gov/Archives/edgar/data//0001321741/000132174105000017/0001321741-05-000017-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000132174105000016,2005-06-28,https://www.sec.gov/Archives/edgar/data//0001321741/000132174105000016/0001321741-05-000016-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000132174105000015,2005-06-28,https://www.sec.gov/Archives/edgar/data//0001321741/000132174105000015/0001321741-05-000015-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000132174105000014,2005-06-28,https://www.sec.gov/Archives/edgar/data//0001321741/000132174105000014/0001321741-05-000014-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000132174105000013,2005-06-28,https://www.sec.gov/Archives/edgar/data//0001321741/000132174105000013/0001321741-05-000013-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000132174105000012,2005-06-28,https://www.sec.gov/Archives/edgar/data//0001321741/000132174105000012/0001321741-05-000012-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000132174105000011,2005-06-28,https://www.sec.gov/Archives/edgar/data//0001321741/000132174105000011/0001321741-05-000011-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000095013305002764,2005-06-23,https://www.sec.gov/Archives/edgar/data//0001321741/000095013305002764/0000950133-05-002764-index.html,Form 497,Form 497 - Definitive materials:,0001321741
000095013305002762,2005-06-22,https://www.sec.gov/Archives/edgar/data//0001321741/000095013305002762/0000950133-05-002762-index.html,Form N-2MEF,Form N-2MEF - Registration of additional securities for a Form N-2 offering [Rule 462(b)]:,0001321741
000132174105000010,2005-06-22,https://www.sec.gov/Archives/edgar/data//0001321741/000132174105000010/0001321741-05-000010-index.html,Form 3,Form 3 - Initial statement of beneficial ownership of securities:,0001321741
000132174105000009,2005-06-22,https://www.sec.gov/Archives/edgar/data//0001321741/000132174105000009/0001321741-05-000009-index.html,Form 3,Form 3 - Initial statement of beneficial ownership of securities:,0001321741
000132174105000008,2005-06-22,https://www.sec.gov/Archives/edgar/data//0001321741/000132174105000008/0001321741-05-000008-index.html,Form 3,Form 3 - Initial statement of beneficial ownership of securities:,0001321741
000132174105000007,2005-06-22,https://www.sec.gov/Archives/edgar/data//0001321741/000132174105000007/0001321741-05-000007-index.html,Form 3,Form 3 - Initial statement of beneficial ownership of securities:,0001321741
000132174105000006,2005-06-22,https://www.sec.gov/Archives/edgar/data//0001321741/000132174105000006/0001321741-05-000006-index.html,Form 3,Form 3 - Initial statement of beneficial ownership of securities:,0001321741
000132174105000005,2005-06-22,https://www.sec.gov/Archives/edgar/data//0001321741/000132174105000005/0001321741-05-000005-index.html,Form 3,Form 3 - Initial statement of beneficial ownership of securities:,0001321741
000132174105000004,2005-06-22,https://www.sec.gov/Archives/edgar/data//0001321741/000132174105000004/0001321741-05-000004-index.html,Form 3,Form 3 - Initial statement of beneficial ownership of securities:,0001321741
000132174105000003,2005-06-22,https://www.sec.gov/Archives/edgar/data//0001321741/000132174105000003/0001321741-05-000003-index.html,Form 3,Form 3 - Initial statement of beneficial ownership of securities:,0001321741
000132174105000002,2005-06-22,https://www.sec.gov/Archives/edgar/data//0001321741/000132174105000002/0001321741-05-000002-index.html,Form 3,Form 3 - Initial statement of beneficial ownership of securities:,0001321741
000132174105000001,2005-06-22,https://www.sec.gov/Archives/edgar/data//0001321741/000132174105000001/0001321741-05-000001-index.html,Form 3,Form 3 - Initial statement of beneficial ownership of securities:,0001321741
000095013305002739,2005-06-21,https://www.sec.gov/Archives/edgar/data//0001321741/000095013305002739/0000950133-05-002739-index.html,Form 8-A12G/A,Form 8-A12G/A - Registration of securities [Section 12(g)]: ,0001321741
000095013305002730,2005-06-21,https://www.sec.gov/Archives/edgar/data//0001321741/000095013305002730/0000950133-05-002730-index.html,Form N-2/A,Form N-2/A - Registration statement for closed-end investment companies: ,0001321741
000095013305002417,2005-05-26,https://www.sec.gov/Archives/edgar/data//0001321741/000095013305002417/0000950133-05-002417-index.html,Form N-2/A,Form N-2/A - Registration statement for closed-end investment companies: ,0001321741
000095013305002252,2005-05-13,https://www.sec.gov/Archives/edgar/data//0001321741/000095013305002252/0000950133-05-002252-index.html,Form N-2/A,Form N-2/A - Registration statement for closed-end investment companies: ,0001321741
000095013305001386,2005-03-30,https://www.sec.gov/Archives/edgar/data//0001321741/000095013305001386/0000950133-05-001386-index.html,Form 8-A12G,Form 8-A12G - Registration of securities [Section 12(g)]:,0001321741
000095013305001385,2005-03-30,https://www.sec.gov/Archives/edgar/data//0001321741/000095013305001385/0000950133-05-001385-index.html,Form N-2,Form N-2 - Registration statement for closed-end investment companies:,0001321741
000119312520326181,2020-12-23,https://www.sec.gov/Archives/edgar/data//0001513363/000119312520326181/0001193125-20-326181-index.html,Form 8-K,Form 8-K - Current report:,0001513363
000119312520326177,2020-12-23,https://www.sec.gov/Archives/edgar/data//0001513363/000119312520326177/0001193125-20-326177-index.html,Form N-23C-2,Form N-23C-2 - Notice by closed-end investment companies of intent to purchase their own securities:,0001513363
000119312520325989,2020-12-23,https://www.sec.gov/Archives/edgar/data//0001513363/000119312520325989/0001193125-20-325989-index.html,Form 8-K,Form 8-K - Current report:,0001513363
000119312520324631,2020-12-22,https://www.sec.gov/Archives/edgar/data//0001513363/000119312520324631/0001193125-20-324631-index.html,Form 8-K,Form 8-K - Current report:,0001513363
000119312520320226,2020-12-17,https://www.sec.gov/Archives/edgar/data//0001513363/000119312520320226/0001193125-20-320226-index.html,Form 8-K,Form 8-K - Current report:,0001513363
000119312520320221,2020-12-17,https://www.sec.gov/Archives/edgar/data//0001513363/000119312520320221/0001193125-20-320221-index.html,Form N-23C-2,Form N-23C-2 - Notice by closed-end investment companies of intent to purchase their own securities:,0001513363
000119312520320117,2020-12-17,https://www.sec.gov/Archives/edgar/data//0001513363/000119312520320117/0001193125-20-320117-index.html,Form 424B2,Form 424B2 - Prospectus [Rule 424(b)(2)]:,0001513363
000119312520319281,2020-12-16,https://www.sec.gov/Archives/edgar/data//0001513363/000119312520319281/0001193125-20-319281-index.html,Form 497AD,Form 497AD - Filing by certain investment companies of Rule 482 advertising [Rule 497 and 482(c)]:,0001513363
000119312520319179,2020-12-16,https://www.sec.gov/Archives/edgar/data//0001513363/000119312520319179/0001193125-20-319179-index.html,Form 497AD,Form 497AD - Filing by certain investment companies of Rule 482 advertising [Rule 497 and 482(c)]:,0001513363
000119312520319138,2020-12-16,https://www.sec.gov/Archives/edgar/data//0001513363/000119312520319138/0001193125-20-319138-index.html,Form FWP,Form FWP - Filing under Securities Act Rules 163/433 of free writing prospectuses:,0001513363
000119312520318644,2020-12-16,https://www.sec.gov/Archives/edgar/data//0001513363/000119312520318644/0001193125-20-318644-index.html,Form 424B2,Form 424B2 - Prospectus [Rule 424(b)(2)]:,0001513363
000119312520303128,2020-11-25,https://www.sec.gov/Archives/edgar/data//0001513363/000119312520303128/0001193125-20-303128-index.html,Form 40-17G,Form 40-17G - Fidelity Bond [Rule 17G-1(g)]:,0001513363
000119312520281057,2020-10-29,https://www.sec.gov/Archives/edgar/data//0001513363/000119312520281057/0001193125-20-281057-index.html,Form 10-Q,Form 10-Q - Quarterly report [Sections 13 or 15(d)]:,0001513363
000119312520281050,2020-10-29,https://www.sec.gov/Archives/edgar/data//0001513363/000119312520281050/0001193125-20-281050-index.html,Form 8-K,Form 8-K - Current report:,0001513363
000119312520211953,2020-08-06,https://www.sec.gov/Archives/edgar/data//0001513363/000119312520211953/0001193125-20-211953-index.html,Form 10-Q,Form 10-Q - Quarterly report [Sections 13 or 15(d)]:,0001513363
000119312520211947,2020-08-06,https://www.sec.gov/Archives/edgar/data//0001513363/000119312520211947/0001193125-20-211947-index.html,Form 8-K,Form 8-K - Current report:,0001513363
000119312520182488,2020-06-29,https://www.sec.gov/Archives/edgar/data//0001513363/000119312520182488/0001193125-20-182488-index.html,Form 8-K,Form 8-K - Current report:,0001513363
000119312520161305,2020-06-05,https://www.sec.gov/Archives/edgar/data//0001513363/000119312520161305/0001193125-20-161305-index.html,Form 8-K,Form 8-K - Current report:,0001513363
000119312520145021,2020-05-18,https://www.sec.gov/Archives/edgar/data//0001513363/000119312520145021/0001193125-20-145021-index.html,Form DEFA14A,Form DEFA14A - Additional definitive proxy soliciting materials and Rule 14(a)(12) material:,0001513363
000119312520128824,2020-04-30,https://www.sec.gov/Archives/edgar/data//0001513363/000119312520128824/0001193125-20-128824-index.html,Form 10-Q,Form 10-Q - Quarterly report [Sections 13 or 15(d)]:,0001513363
000119312520128816,2020-04-30,https://www.sec.gov/Archives/edgar/data//0001513363/000119312520128816/0001193125-20-128816-index.html,Form 8-K,Form 8-K - Current report:,0001513363
